HTTP Status Report for audemarspiguet.com
Generated on: 2025-11-26T10:43:45.683Z

================================================================================
SUMMARY
================================================================================
Total URLs Checked: 7439
✓ Success (2xx): 7292
→ Redirects (3xx): 116
✗ Client Errors (4xx): 0
✗ Server Errors (5xx): 9
✗ Connection Errors: 22

Status Code Breakdown:
  200: 7292 URLs
  301: 9 URLs
  302: 107 URLs
  500: 9 URLs
  ERROR: 22 URLs

================================================================================
DETAILED RESULTS
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26240CE.OO.1225CE.98.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/15514BC.YY.1284BC.02.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/15416CD.OO.1225CD.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/15551BC.ZZ.1356BC.02.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/16202BC.OO.1240BC.02.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26586XT.OO.1240XT.99.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/15416CB.OO.1225CB.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/77450OR.OO.1361OR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/77450SR.OO.1361SR.03.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/15467BC.OO.1256BC.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26674SG.OO.1320SG.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/77450BC.GG.1361BC.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26660BC.ZZ.1356BC.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/15407BA.OO.1220BA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26684ST.OO.1356ST.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26684OR.OO.1356OR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26586BA.OO.1240BA.99.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26240BC.OO.1320BC.04.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26730BA.OO.1320BA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26730BA.ZZ.1320BA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/15412BC.TO.1220BC.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/15510BC.OO.1320BC.04.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/15550BA.GG.1356BA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/15416CE.OO.1225CE.02.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26730ST.OO.1320ST.05.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26545XT.OO.1240XT.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak/26585XT.OO.1220XT.01.html
[200] https://www.audemarspiguet.com/com/es/stores/dallas1.html
[200] https://www.audemarspiguet.com/com/es/stores/shanghai.html
[200] https://www.audemarspiguet.com/com/es/stores/tokyo.html
[200] https://www.audemarspiguet.com/com/es/stores/house-munich.html
[200] https://www.audemarspiguet.com/com/es/stores/chengdu.html
[200] https://www.audemarspiguet.com/com/es/stores/las-vegas.html
[200] https://www.audemarspiguet.com/com/es/stores/hangzhou.html
[200] https://www.audemarspiguet.com/com/es/stores/capri.html
[200] https://www.audemarspiguet.com/com/es/stores/aphouse-milan.html
[200] https://www.audemarspiguet.com/com/es/stores/monaco.html
[200] https://www.audemarspiguet.com/com/es/stores/mykonos.html
[200] https://www.audemarspiguet.com/com/es/stores/bangkok4.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-geneva.html
[200] https://www.audemarspiguet.com/com/es/stores/paris.html
[200] https://www.audemarspiguet.com/com/es/stores/hong-kong-ifc.html
[200] https://www.audemarspiguet.com/com/es/stores/crans-montana.html
[200] https://www.audemarspiguet.com/com/es/stores/amman.html
[200] https://www.audemarspiguet.com/com/es/stores/porto-cervo.html
[200] https://www.audemarspiguet.com/com/es/stores/gustavia.html
[200] https://www.audemarspiguet.com/com/es/stores/kuala-lumpur.html
[200] https://www.audemarspiguet.com/com/es/stores/london1.html
[200] https://www.audemarspiguet.com/com/es/stores/monterrey.html
[200] https://www.audemarspiguet.com/com/es/stores/miami-bal-harbour.html
[200] https://www.audemarspiguet.com/com/es/stores/new-york.html
[200] https://www.audemarspiguet.com/com/es/stores/rome.html
[200] https://www.audemarspiguet.com/com/es/stores/frankfurt.html
[200] https://www.audemarspiguet.com/com/es/stores/london.html
[200] https://www.audemarspiguet.com/com/es/stores/barcelona.html
[200] https://www.audemarspiguet.com/com/es/stores/singapore-orchard-road.html
[200] https://www.audemarspiguet.com/com/es/stores/geneva-place-de-la-fusterie.html
[200] https://www.audemarspiguet.com/com/es/stores/madrid.html
[200] https://www.audemarspiguet.com/com/es/stores/athens.html
[200] https://www.audemarspiguet.com/com/es/stores/beverly-hills.html
[200] https://www.audemarspiguet.com/com/es/stores/nagoya.html
[200] https://www.audemarspiguet.com/com/es/stores/osaka.html
[200] https://www.audemarspiguet.com/com/es/stores/istanbul.html
[200] https://www.audemarspiguet.com/com/es/stores/prague.html
[200] https://www.audemarspiguet.com/com/es/stores/dubai-mall-emirates.html
[200] https://www.audemarspiguet.com/com/es/stores/beijing-wf.html
[200] https://www.audemarspiguet.com/com/es/stores/dubai-mall.html
[200] https://www.audemarspiguet.com/com/es/stores/tapei-city.html
[200] https://www.audemarspiguet.com/com/es/stores/chicago.html
[200] https://www.audemarspiguet.com/com/es/stores/boston1.html
[200] https://www.audemarspiguet.com/com/es/stores/riyadh.html
[200] https://www.audemarspiguet.com/com/es/stores/shenzhen.html
[200] https://www.audemarspiguet.com/com/es/stores/aphousetokyo.html
[200] https://www.audemarspiguet.com/com/es/stores/boutique-kuwait.html
[200] https://www.audemarspiguet.com/com/es/stores/telaviv.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-schanghai-taikoo-liqiantan.html
[200] https://www.audemarspiguet.com/com/es/stores/boutique-south-coast-plaza.html
[200] https://www.audemarspiguet.com/com/es/stores/aspen.html
[200] https://www.audemarspiguet.com/com/es/stores/boutique-cortina-ampezzo.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-hk-k11-musea.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-zurich.html
[200] https://www.audemarspiguet.com/com/es/stores/taormina.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-nyc.html
[200] https://www.audemarspiguet.com/com/es/stores/qatar2.html
[200] https://www.audemarspiguet.com/com/es/stores/APHouseMexico.html
[200] https://www.audemarspiguet.com/com/es/stores/abu-dhabi.html
[200] https://www.audemarspiguet.com/com/es/stores/boutique-seoul-shinsegae-gangnam.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-amsterdam.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-macau.html
[200] https://www.audemarspiguet.com/com/es/stores/lab-tokyo.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-los-angeles.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-hamburg.html
[200] https://www.audemarspiguet.com/com/es/stores/hong-kong-harbour.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-seoul.html
[200] https://www.audemarspiguet.com/com/es/stores/boutique-taipei-breeze-xinyi.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-singapore.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-the-henderson.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-house-manchester.html
[200] https://www.audemarspiguet.com/com/es/stores/ap-boutique-sainttropez.html
[200] https://www.audemarspiguet.com/com/de/home.html
[200] https://www.audemarspiguet.com/com/de/collections.html
[200] https://www.audemarspiguet.com/com/de/collections/haute-joaillerie.html
[200] https://www.audemarspiguet.com/com/de/collections/jules-audemars.html
[200] https://www.audemarspiguet.com/com/de/collections/Classique.html
[200] https://www.audemarspiguet.com/com/de/collections/royal-oak-collection.html
[200] https://www.audemarspiguet.com/com/de/collections/royal-oak-offshore-collection.html
[200] https://www.audemarspiguet.com/com/de/collections/royal-oak-concept-collection.html
[200] https://www.audemarspiguet.com/com/de/collections/code-11-59-collection.html
[200] https://www.audemarspiguet.com/com/de/collections/remaster-collection.html
[200] https://www.audemarspiguet.com/com/de/about/music.html
[200] https://www.audemarspiguet.com/com/de/about/music/montreux-jazz-festival.html
[200] https://www.audemarspiguet.com/com/de/about/origins.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/ever-greater-precision.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/astronomy.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/chiming.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/design.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/design/innovation-is-feminine.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/design/materials.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/decoration.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/decoration/gemsetting.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/measuring-time-interval.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/grandes-complications.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/forward-thinking-spirit.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/forward-thinking-spirit/the-rd--saga.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/materials.html
[200] https://www.audemarspiguet.com/com/de/about/savoir-faire/personalization.html
[200] https://www.audemarspiguet.com/com/de/about/audemars-piguet-contemporary.html
[200] https://www.audemarspiguet.com/com/de/about/audemars-piguet-contemporary/art-basel.html
[200] https://www.audemarspiguet.com/com/de/about/our-commitments.html
[200] https://www.audemarspiguet.com/com/de/about/commitments.html
[200] https://www.audemarspiguet.com/com/de/about/commitments/people-and-communities.html
[200] https://www.audemarspiguet.com/com/de/about/commitments/environment.html
[200] https://www.audemarspiguet.com/com/de/about/commitments/governance.html
[200] https://www.audemarspiguet.com/com/de/news.html
[200] https://www.audemarspiguet.com/com/de/news/art/Jana-Winderen-Du-Petit-Risoud-aux-profondeurs-du-Lac-de-Joux.html
[200] https://www.audemarspiguet.com/com/de/news/art/jana-winderen-the-art-of-listening-under-water.html
[200] https://www.audemarspiguet.com/com/de/news/art/ryoji-ikeda-data-verse-trilogy.html
[200] https://www.audemarspiguet.com/com/de/news/art/ryoji-ikeda-data-anatomy.html
[200] https://www.audemarspiguet.com/com/de/news/art/tomas-saraceno-albedo.html
[200] https://www.audemarspiguet.com/com/de/news/art/quayola-promenade.html
[200] https://www.audemarspiguet.com/com/de/news/art/quayola-remains-vallee-de-joux.html
[200] https://www.audemarspiguet.com/com/de/news/art/arin-rungjang-voyage.html
[200] https://www.audemarspiguet.com/com/de/news/art/kurt-hentschlager-measure.html
[200] https://www.audemarspiguet.com/com/de/news/art/dan-holdsworth-vallee-de-joux.html
[200] https://www.audemarspiguet.com/com/de/news/art/dan-holdsworth-continuous-topography.html
[200] https://www.audemarspiguet.com/com/de/news/art/sun-xun-reconstruction-of-the-universe.html
[200] https://www.audemarspiguet.com/com/de/news/art/cheng-ran-circadian-rhythm.html
[200] https://www.audemarspiguet.com/com/de/news/art/robin-meier-synchronicity.html
[200] https://www.audemarspiguet.com/com/de/news/art/alexandre-joly-wild-constellations.html
[200] https://www.audemarspiguet.com/com/de/news/art/semiconductor-halo.html
[200] https://www.audemarspiguet.com/com/de/news/art/lars-jan-slow-moving-luminaries.html
[200] https://www.audemarspiguet.com/com/de/news/art/theo-jansen-strandbeest.html
[200] https://www.audemarspiguet.com/com/de/news/art/kolkoz-curiosity.html
[200] https://www.audemarspiguet.com/com/de/news/art/cao-fei-isle-of-instablity.html
[200] https://www.audemarspiguet.com/com/de/news/art/phoebe-hui-the-moon-is-leaving-us.html
[200] https://www.audemarspiguet.com/com/de/news/art/cao-fei-isle-of-instability-staging-the-era-ucca-.html
[200] https://www.audemarspiguet.com/com/de/news/art/aleksandra-domanovi--becoming-another.html
[200] https://www.audemarspiguet.com/com/de/news/art/cao-fei-isle-of-instability-supernova-maxxi.html
[200] https://www.audemarspiguet.com/com/de/news/art/Meriem-Bennani-Windy.html
[200] https://www.audemarspiguet.com/com/de/news/art/Alexandra-Pirici-Encyclopedia-of-Relations.html
[200] https://www.audemarspiguet.com/com/de/news/art/andreas-angelidakis-center-for-the-critical-appreciation-of-antiquity.html
[200] https://www.audemarspiguet.com/com/de/news/art/Yu-Ji-Stone-Barnacles-and-Seeds.html
[200] https://www.audemarspiguet.com/com/de/news/art/petrit-halilaj-and-alvaro-urbano.html
[200] https://www.audemarspiguet.com/com/de/news/art/Sallisa-Rosa.html
[200] https://www.audemarspiguet.com/com/de/news/art/Meriem-Bennani-Windy-Paris.html
[200] https://www.audemarspiguet.com/com/de/news/art/alexandra-pirici-the-ren.html
[200] https://www.audemarspiguet.com/com/de/news/art/andreas-angelidakis-emst.html
[200] https://www.audemarspiguet.com/com/de/news/art/ryoji-Ikeda-cc.html
[200] https://www.audemarspiguet.com/com/de/news/art/yu-ji-ocma.html
[200] https://www.audemarspiguet.com/com/de/news/art/alexandra-pirici-attune.html
[200] https://www.audemarspiguet.com/com/de/news/art/natasha-tontey-primate-visions-macaque-macabre.html
[200] https://www.audemarspiguet.com/com/de/news/art/petrit-halilaj-and-alvaro-urbano-barcelona.html
[200] https://www.audemarspiguet.com/com/de/news/art/ryoji-ikeda-data-verse-atlanta.html
[200] https://www.audemarspiguet.com/com/de/news/art/theojansen-strandbeest.html
[200] https://www.audemarspiguet.com/com/de/news/art/adrian-villar-rojas-untitled-the-language-of-the-enemy.html
[200] https://www.audemarspiguet.com/com/de/news/music/180-episode-1.html
[200] https://www.audemarspiguet.com/com/de/news/music/180-episode-2.html
[200] https://www.audemarspiguet.com/com/de/news/music/180-episode-3.html
[200] https://www.audemarspiguet.com/com/de/news/music/180-episode-4.html
[200] https://www.audemarspiguet.com/com/de/news/music/180-episode-5.html
[200] https://www.audemarspiguet.com/com/de/news/music/the-Lyonz-Live-from-Montreux.html
[200] https://www.audemarspiguet.com/com/de/news/music/mark-ronson-brand-ambassador.html
[200] https://www.audemarspiguet.com/com/de/news/music/syncing-sounds-a-new-music-programme-with-mark-ronson.html
[200] https://www.audemarspiguet.com/com/de/news/music/syncing-sounds-live.html
[200] https://www.audemarspiguet.com/com/de/news/music/audemars-piguet-parallel-experience.html
[200] https://www.audemarspiguet.com/com/de/news/music/keinemusik.html
[200] https://www.audemarspiguet.com/com/de/news/music/syncing-sounds-150.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/a-unique-watch-from-1943.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/sparkling-expertise.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/ap-talks-about-chiming.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/ap-talks-about-openworking.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/ap-talks-about-remaster01.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/ap-talks-about-royal-oak-offshore.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/ap-talks-ladies-watches.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/ap-talks-royal-oak-50th-anniversary.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/extraordinary-takes-time.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/ap-talks-royal-oak-genesis.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/royal-oak-selfwinding-rainbow.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/universelle-legacy.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/code-11-59-by-audemars-piguet-universelle.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/ap-talks-podcast-royal-oak-offshore.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/code-savoir-faire.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/innovative-new-ceramics.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/remaster-legacy.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/aptalks-nico-leonard.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/aptalks-trang-trinh.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/aptalks-austen-chu-complications.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/revolutionary-ergonomics.html
[200] https://www.audemarspiguet.com/com/de/news/savoir-faire/aptalks-the-royal-oak-rd5.html
[200] https://www.audemarspiguet.com/com/de/news/origins/musee-atelier.html
[200] https://www.audemarspiguet.com/com/de/news/origins/talent-stimulates-talent---episode-1-with-roca-brothers.html
[200] https://www.audemarspiguet.com/com/de/news/origins/talent-stimulates-talent---episode-2-with-ralph---russo.html
[200] https://www.audemarspiguet.com/com/de/news/origins/audemars-piguet-marvel-the-story-begins.html
[200] https://www.audemarspiguet.com/com/de/news/origins/audemars-piguet-marvel-the-live-show.html
[200] https://www.audemarspiguet.com/com/de/news/origins/ap-social-club.html
[200] https://www.audemarspiguet.com/com/de/news/origins/a-legacy-of-extraordinary-friendships.html
[200] https://www.audemarspiguet.com/com/de/news/origins/crack-historys-code-masterclass.html
[200] https://www.audemarspiguet.com/com/de/news/origins/the-truth-of-time-is-out-there.html
[200] https://www.audemarspiguet.com/com/de/news/origins/out-of-the-blue.html
[200] https://www.audemarspiguet.com/com/de/news/origins/carolina-bucci-kiss.html
[200] https://www.audemarspiguet.com/com/de/news/origins/dubai-watch-week-exhibition-Beyond-the-limits.html
[200] https://www.audemarspiguet.com/com/de/news/origins/2021-greetings-from-le-brassus.html
[200] https://www.audemarspiguet.com/com/de/news/origins/2022-greetings-from-le-brassus-aiming-for-the-stars.html
[200] https://www.audemarspiguet.com/com/de/news/origins/ap-chronicles.html
